title,body,url,side_score,failure_score,noise_score,final_score,reason
광주에 할로윈 의상 판매하는 곳 있나요??,"23/10/06 21:15
말 그대로 할로윈 복장 옷 쇼핑몰 같은데 있나요??
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.",https://everytime.kr/375208/v/318424768,4,3,0,7,부업 관련이나 실패 여부 애매
직장 서울 vs 전남 어디로 정하실건가요?,"(알수없음)
20/08/27 00:28
코로나때문에 서울에서 잡기싫은데
주변지인분들은 서울이면 돈 적어도 간다그래서요
서울 2800이고 실수령액(210만원)정도라고하고
전남은 220만원 6개월동안 단기이고 재택근무입니다.
어떤걸 선택하는게 나을까요?",https://everytime.kr/377479/v/139125055,3,3,0,6,부업 관련이나 실패 여부 애매
공지떴어,"20/04/17 16:39
○ 재택수업 기간 연장 - (기존) '20. 3. 16.(월) ~ 4. 24.(금) → (변경) '20. 1학기말까지 ※ 재택수업 기간 단축 시 1주일 전에 공지",https://everytime.kr/375209/v/116365159,3,1,0,4,부업 관련이나 실패 여부 애매
쇼핑몰 상품 싸게 팔아요2,"24/02/27 15:00
취준생이라 전부 정리해요
https://open.kakao.com/o/smkqnFGd
1. 38000->30000
한 번 신음 235 블랙
흐물흐물 가죽 x 고퀄
2. 17900->10000
한 번 신음
3. 19900->12000
230아이보리 새상품
당연히 사이즈 맞을줄 알고 교환시기 놓침
230인데 살짝 큰편",https://everytime.kr/377489/v/332571413,3,0,0,3,부업 관련이나 실패 여부 애매
,"20/03/09 18:14
재택 근무 6일차
업무속도가 나날이 오르고있다.
이 쉬운 일을 어떻게 사무실에서는 하루종일 한걸까
작성 → 프린트 → 검수 → 프린트 →
결재 → 반려 → 수정 → 프린트 →
2차 반려 → 수정 → 프린트 →
3차 반려 → 수정 → 프린트 → 결재
이러던게
작성 → 메일전송 → 과장님 셀프 수정 → 결재
왜 지금까지 과장님이 직접 수정 안한건지
과장님도 재택근무의 효율성을 새삼 느끼긴 하나보다
오전에 회의 몰아서 하고 오후는 알아서 일 하자는데
이사람이 미쳤나 싶다
이럴거면 세미정장은 왜입는거야",https://everytime.kr/386037/v/108243621,3,1,0,4,부업 관련이나 실패 여부 애매
패잘알,"24/11/01 19:22
옷에 관심많은데 쇼핑몰이나 옷집
공유하고 옷 골라주기 가능한 친구있니",https://everytime.kr/484901/v/358855964,3,1,0,4,부업 관련이나 실패 여부 애매
데이트 장인들아!! 소개팅 두번째 만남인데 뭐 하는게 좋을까??,"20/08/25 18:30
첫번째 만남에서는 스테이크 맥주 산책 이었어
두번째는 내가 짜오기로 했는데 뭐하지??
평일 저녁에 만나고 상대는 재택근무 중인 회사원이라
6시에 만날 거 같아 !!
도와주라 ㅠㅠ
(알수없음)",https://everytime.kr/375208/v/138823839,3,3,1,5,부업 관련이나 실패 여부 애매
,"(알수없음)
23/02/26 06:48
1번 주 5.5일 60~70시간 업무량 60% 연고지x 오지o 인프라x
휴가 60일 한번에 2주씩
2번 주 4.5일 40시간 업무량 30% 연고지 o
휴가 20일, 2달 재택, 휴무 사실상 휴가 90일 정도
물론 금리 지금 기준이긴 하지만..
그리고 혹시 저 정도 돈이면 재테크 어떻게 해? 그냥 아묻따 많이 벌고 많이 적금 때리는데..
(알수없음)",https://everytime.kr/386037/v/289535448,3,1,1,3,부업 관련이나 실패 여부 애매
부모님한테,"22/04/06 20:09
대출해서 돈 빌려주는 거 어케 생각해 ?
나는 한부모 차상위계층 / 투잡해서 생활비 충당함 / 용돈 일절 안 받음
갓 20살 됐옹
부모님은 이혼하셔서 계속 아빠랑 같이 지내다가 (아빠랑은 너무너무 좋아 !! ) 근데 그 집에만 있으면 내가 나태해지고 행동하기에 불편해서 대학생활부터는 엄마집에서 다니거든 ??
엄마가 우리 때문에 재혼도 못 하시고 혼자 외롭게 지내셨단 걸 알아
이번부터 엄마랑 같이 지내보니깐 혼자있을 때 외로움 달래시려고 친구만나고 유튜브 영상만 보면서 시간을 보내시더라 그거 알고는 많이 속상했어
그니까 내 고민은 엄마가 마땅한 벌이가 없으셔
그래서 매번 우리 돈 빌려가고 그러셨거든 ?
나 이번엔 대출받은거랑 모아놓은 돈이랑 해서 엄마한테 거의 250정도 빌려드렸어
나도 돈이 많은 게 아니야 일단 아빠가 잘 사는 것도 아니고ㅠㅠ
차상위 계층이고 나는 집안 사정이 어려우니까 용돈 안 받고 알바 투잡뛰면서 대학생활하느라 나도 빠듯해..
근데 그럼에도 엄마가 다른 사람한테 돈 빌리는 것 보단 나한테 돈 빌리는 게 나으니깐 매번 빌려줬는데 ..
이게 맞는 걸까 ..?
엄마가 막 나한테 집에 올 때 엄마 ~ 먹고 싶다 ~ 사오라 한 번씩 그러시는데 그럴 때마다 부담돼
엄마가 돈 없는 걸 아는데 나도 돈이 없어서 ..
그런 말 하는 엄마가 좀.. 그래
그냥 내가 너무 각박하게 계산적으로 행동하는 걸까 ??
엄마가 뭐 사오라고 하면 너네는 너네돈으로 사드려 ??
엄마랑 잘 안 지내봐서 뭐가 바른 건지 잘 모르겠다,,
이 글은 댓글이 달린 이후에는 수정 및 삭제가 불가능하므로, 작성하신 댓글이 삭제될 우려가 없어요.
보다 많은 학우들에게 도움이 될 수 있도록 정성이 담긴 답변을 부탁드려요.",https://everytime.kr/375208/v/244537551,3,3,2,4,부업 관련이나 실패 여부 애매
난 타미나 와릿인데,"(알수없음)
23/11/14 19:22
진리관 엘베는 인터넷 쇼핑몰 후드 3만원 짜리 애랑 옷 치면 ㅈ 같긴함
(알수없음)",https://everytime.kr/375208/v/322240480,3,1,0,4,부업 관련이나 실패 여부 애매
근장하면서 방학에 투잡하는 사람 있어?,"(알수없음)
18/09/06 15:31
학기중에 말고, 방학에 근장하면서 투잡해도 되냐?
할 시간이 될까?
(알수없음)",https://everytime.kr/375208/v/52199384,3,0,0,3,부업 관련이나 실패 여부 애매
,"22/05/10 10:41
오늘 재택근무인데 상대 근처 사시는 분
커피 한잔 어떠신가요!
28남입니다!
(삭제)
삭제된 댓글입니다.",https://everytime.kr/386037/v/250805838,3,0,0,3,부업 관련이나 실패 여부 애매
,"21/01/21 17:28
전남대학교 졸업생선배님들 설문조사 한 번씩만 부탁드려요✏
본 설문조사는 전남대학교 글로컬 소셜디자인 전문가 과정 교육프로그램 팀프로젝트를 위한 조사로,
재택근무와 가구 인식에 대한 설문조사입니다!
(설문조사 결과 및 개인정보는 프로젝트 종료인 2월5일 이후에 파기될 예정입니다)
대상은 재택근무 경험이 한 번이라도 있는 직장인들이라서,
졸업생게시판에 도움을 요청해봅니다😢
https://forms.gle/nyN8ZchJfqLnnxze6
https://forms.gle/nyN8ZchJfqLnnxze6
https://forms.gle/nyN8ZchJfqLnnxze6
문항은 총 9문항이고 간단한 항목들이니
많은 참여 부탁드립니다👏👏
감사합니다!",https://everytime.kr/386037/v/163010027,3,3,0,6,부업 관련이나 실패 여부 애매
전남대 졸업생 50대 부부 근황,"(알수없음)
24/03/14 00:41
과는 모르겠고 두 분 전대학사 졸업하심.
광주에서 사업하시다가 서울로 올라가심.
강남에 사무실 차리시고 한 분은 인서울 대학 교수인가 강사이신가 투잡하심.
송파구 또는 잠실 쪽 20억대 아파트 거주 중.
딸은 유학 감.
끝",https://everytime.kr/386037/v/335736774,3,1,0,4,부업 관련이나 실패 여부 애매
님들아,"24/02/14 13:06
봉사활동이 하고싶은데 몸을 다쳐서 재택 봉사를 함 해볼까 생각중인데 재택봉사도 봉사자계부에 포함 되나요?",https://everytime.kr/375208/v/330450184,3,0,0,3,부업 관련이나 실패 여부 애매
공긱하고 8동은 왜 에어컨 청소 안해주는거에요?,"23/05/27 11:37
같은 돈 내고 입주해서 살고 있는 학부생들인데..
아니면 외부업체 부룰 수 있게 허락해주든가
이게 국립대 수준이구나",https://everytime.kr/375208/v/304328491,3,1,0,4,부업 관련이나 실패 여부 애매
취업 vs 사업,"24/03/29 07:56
학교를 다니다가 쇼핑몰을 시작으로 프랜차이즈를 운영중인 재학생입니다.
현재 가맹점은 35곳 정도 오픈하고 전국에 150개 매장을 목표로 하고 있습니다.
최근 비교적 빠른 속도로 확장 중이라 함께하고 있는 팀원으로 감당하기 어려운 업무량이 쏟아지고 있습니다.
구인플랫폼에 공고를 등록하기 전 사업에 관심이 있는 분, 프랜차이즈 초창기를 함께 해볼 분을 만나고자 이 글을 작성합니다.
현재 저희 팀원은 모두 전대생으로 학교를 다니다가 만나 프랜차이즈 본사를 함께 운영하고 있습니다.
단순히 구인구직을 통해 만난 인연이 아니다보니, 서로가 적극적으로 임하여 좋은 성과를 만들고 있다고 생각합니다.
고객 CS 상담, 브랜드 홍보를 위한 SNS 마케팅, 가맹점 오픈공사 등 여러 업무를 함께 할 분을 만나고 싶습니다.
취업과 사업 등 여러가지 길에 고민인 분은 저와 대화 나눠보면 좋겠습니다.
관심 있는 분은 댓글 또는 쪽지 바랍니다.
근무하는 모든 시간에 페이를 드리고 있습니다.
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/337545226,5,3,0,8,부업 관련이나 실패 여부 애매
계절학기 신청한 사람들 근장 떨어진거 아님?,"20/06/17 16:02
내가 계절학기 재택으로 전환 발표났을때 전화해서 물어봤는데 재택수업 이라도 시간표가 있기때문에 하계근장 안된다고 했었거든 원칙상",https://everytime.kr/375208/v/127375856,3,3,0,6,부업 관련이나 실패 여부 애매
다이소 건기식 싸게파는거 약사에 별 타격없음,"25/02/27 14:08
이유 1. 다이소 건기식 함량은 약국에비해 현저히 낮음 그래서 싼거임
이유 2. 사진에 보면 알겠지만 건기식을 약국에서 사는비율은 4.2%로 다단계보다 낮음. 원래 인터넷에서 대부분 구매하던거라 부수입원 하나 사라진다해도 큰 타격 없음
(알수없음)",https://everytime.kr/375208/v/370648662,3,3,0,6,부업 관련이나 실패 여부 애매
"학교랑 기숙사가 따로 노네,,?","20/04/20 22:58
학교 재택수업 기간 축소에 따라서 기숙사가 움직여야 되는 거 아닌가?? 우선 선발말고 100%보장을 해주던가 대면강의 했을 때 확실한 대안이 있어야지,,, 타지에서 오는 사람들 어쩌라는 거냐?? 안 그러면 나라에서 오월 초 연휴가 중요하다고 잘 버텨야 된다고 했는데 그 때 쯤 공지를 올리던가,,,진짜 학교가 돈 챙길려고 하는거 느껴져,,,",https://everytime.kr/375208/v/116913869,3,3,0,6,부업 관련이나 실패 여부 애매
기숙사 외부업체 운영이지만 진짜 너무한다...,"19/03/27 22:55
에어콘 끝까지 안 틀어주는 것도 그렇고 기숙사학식 1생이랑 비교하면 진짜 말도 안되게 창렬이고 ㅜ 진짜 살때마다 돈없어서 긱사 사는 거 서럽다는 생각밖에 안 든다
(알수없음)",https://everytime.kr/375208/v/70470617,3,1,1,3,부업 관련이나 실패 여부 애매
진지하게 복합쇼핑몰 무산 가능성 매우 높음,"25/05/14 14:46
불과 3년 전에도 반대한다고 했다
아직 건물 짓지도 않은 상태라
무산시키기 가능함..",https://everytime.kr/375208/v/379880377,3,0,0,3,부업 관련이나 실패 여부 애매
"평일저녁,주말오후 투잡vs주말 아침,오후","(알수없음)
19/01/24 19:10
둘 중에 뭐가 더 낫겠냐?
편의점 투잡 조언 듣는다
(알수없음)",https://everytime.kr/375208/v/61921503,3,1,0,4,부업 관련이나 실패 여부 애매
서양근세사,"20/03/31 07:06
2주대체 재택수업 과제 있잖아 강의 계획서에는 오늘까지 하라고 그러셨는데 이렇게 되어있으면 오늘까지아닌건가??ㅠ 제발그랬으면..",https://everytime.kr/375208/v/113248962,3,1,1,3,부업 관련이나 실패 여부 애매
교수님이랑 하고 싶은 100가지,"25/04/14 01:30
그건 바로
1. 머리 쓰담쓰담하기
2. 꼬옥 안아주기
3. 같이 카페에서 조용히 책 읽기
4. 밥 먹을때 서로 먹여주기
5. 밤하늘 보면서 별 이름 맞추기
6. 같이 영화 보기
7. 일정 알아두고 우연인척 같은 버스 타기
8. 공원 벤치에서 웃고 떠들기
9. 나무 아래에서 내 어깨에 기대며 자는 교수님 머리에 똑같이 기대기
10. 비오는 날 같이 우산쓰기
11. 맛집 같이 찾아보고 가보기
12. 도서관에서 마주보며 조용히 공부하기
13. 사소하지만 작은 일상들 공유하기
14. 같이 인생네컷 찍기
15. 에어팟 한짝 나눠주고 교수님 생각하며 준비했던 플리 같이 듣기
16. 노래방에서 혼자 연습하던 노래 불러주기
17. 같이 거울 앞에서 사진 찍고 인스타 스토리에 올리기
18. 노을 질때 같이 걷기
19. 서로 생일일때 사소한 선물 챙겨주기
20. 마주보며 웃어주기
21. 직접 손편지 써주기
22. 밤늦게까지 전화하기
23. 귀에다가 속삭이기
24. 서로 추억들 공유하기
25. 같이 여행 약속 잡기
26. 곤히 자고 있는 교수님 이마에 몰래 뽀뽀하기
27. 같이 놀이공원 가기
28. 잔디밭에 누워서 구름 보기
29. 같이 릴스 공유하기
30. 직접 만든 요리 선물하기
31. 영화 관람해서 서로 손꼬옥 잡기
32. 축제에서 같이 불꽃놀이 구경하기
33. 지하철타고 즉흥여행 가기
34. 손 잡기
35. 길거리 버스킹을 보며 벤치에 앉아서 서로에게 기대기
36. 전시회나 박물관 가기
37. 같이 뮤지컬 보기
38. 수족관에서 돌고래를 보며 같이 웃기
39. 서로 좋아하는거 해주기
40. 쇼핑몰에서 서로 어울리는 옷 골라주기
41. 좋아하는 사람 있냐고 물어보기
42. 수줍어하는 교수님 보기
43. 클라리넷 불러주기
44. 만화 카페에서 같이 이불 덮고 만화 보기
45. 아침에 일어나자마자 연락하기
46. 커피 직접 해주기
47. 서로에게 귀여운 별명 지어주기
48. 같이 초콜릿 만들기
49. 일몰 보면서 대화하기
50. 슬픈 일이 있을때 같이 공감해주기
51. 홍대서 레트로 감성 카메라로 같이 사진 찍기
52. 같이 퍼즐 맞추기
53. 직접 지어낸 시 읽어주기
54. 같이 손 잡고 스케이트 타기
55. 옆에서 사귀냐고 묻는 친구의 말에 서로 얼굴 빨개지기
56. 서로 첫사랑 얘기 해주기
57. 음악회 놀러가기
58. 같이 봉사활동 하기
59. 처음 만났던 장소에 가보기
60. 서로 부끄러워서 눈 마주치다가 피하기
61. 같이 캠핑 가기
62. 밤이 될때 캠프파이어를 만들고 같이 불멍 때리기
63. 고양이 카페 같이 가기
64. 같이 pc방 가서 메이플하기
65. 같이 클라이밍 해보기
66. 같이 서로의 도시락 싸주고 소풍 가기
67. 바람이 불어올때 막아주기
68. 아이스크림 같이 먹을때 서로의 것 앙 먹어버리기
69. 살면서 꼭 해보고 싶은것들 나누기
70. 편의점에서 사소하지만 같이 바나나우유 사서 마시기
71. 밤에 가로등 빛이 비추는 거리를 단둘이서 걷기
72. 같이 헬스장에서 운동하기
73. 늦은 밤 집 바래다주기
74. 꽃 선물해주기
75. 한번도 만들어본적 없지만 베이킹 배워서 케이크 만들어주기
76. 같이 술 마시며 조금 취한 귀여운 모습들 보여주며 웃기
77. 취기에 나도 모르게 본심 고백하기
78. 같이 해변가 걷기
79. 바다를 보며 인간의 눈높이에서 보이는 수평선까지의 거리는 약 4km라는 말 해주기
80. 같이 버킷리스트 채워나가기
81. 같이 넷플 보다가 잠들기
82. 행사장에서 맘껏 즐기다 오기
83. 서로 아플때 걱정해주고 포옹해주기
84. 비오는 날 잠은 안 올때 서로 생각하기
85. 멀리 떨어져있을때도 항상 문자하기
86. 볼링장에서 서로의 실력에 감탄하기
87. 고깃집을 가서 고기를 구워주는데 실수로 고기 몇개 태워서 내가 먹기
88. 서로의 옛날 얘기 들어주기
89. 수줍어하며 고백하지만 그걸 보고 귀여워하며 받아주기
90. 서로 좋아하게 된 계기 알려주기
91. 더블데이트 하기
92. 똥 싸는 거 구경하기
93. 드라마 속 장소에서 똑같이 따라해보기
94. 서로의 고민 들어주기
95. 같이 수영장에서 물놀이 하기
96. 같이 공원에 돗자리 펴고 하늘 보기
97. 좋아하는 책 내용 공유하기
98. 달콤한 키스 해보기
99. 혼자 걷고 있을때 나 몰래 뛰어와서 꼭 백허그 해주는 교수님 반겨주기
100. 서로 그림 그려주기",https://everytime.kr/375208/v/376827192,3,3,0,6,부업 관련이나 실패 여부 애매
